id	lastName	givenName1	givenName2	dateOfBirth	sex	isAlive	locality	postcode	originalContext	recordDate
24233	Riggs	Kristal	Cherie	1950-06-26	F	N	Corrimal	2518	null	2015-12-27
24234	Mikel	Loretta	Devin	1952-12-25	F	Y	Peregian Springs	4573	null	2004-01-17
24235	Topper	Rebeca	Celeste	1983-02-05	F	Y	Ocean Grove	3226	null	2011-07-21
24236	Karnes	Dessie	Janette	1965-12-20	F	Y	Clifton Springs	3222	null	2013-12-16
24237	Jacobs	Jana	Martina	1956-01-22	F	Y	Frankston South	3199	null	2012-12-15
24238	Cleghorn	Paige	Maribeth	1944-10-28	F	Y	Mount Camel	3523	null	1999-03-05
24239	Roland	Roseanna	Rubye	1984-09-22	F	Y	Regents Park (NSW)	2143	null	2005-12-07
24240	Gordy	Morgan	Junior	1968-06-06	M	Y	Hallam	3802	null	2014-01-08
24241	Lally	Enriqueta	Bobbie	1983-07-14	F	Y	Maylands (WA)	6051	null	2018-10-04
24242	Steverson	Lesley	Debby	1984-07-26	F	Y	St Helena	3088	null	1999-10-11
24243	Mangum	Derek	Wendell	1992-06-11	M	Y	Zillmere	4034	null	2014-01-19
24244	Weidner	Bart	Gavin	1949-01-13	M	Y	Logan Central	4114	null	2006-08-19
24245	Main	Zelda	Dorris	1960-05-14	F	Y	Moonah	7009	null	2006-04-12
24246	Pless	Sylvester	Marlon	1936-03-25	M	N	Sandgate (Qld)	4017	null	2002-10-16
24247	Derr	Roberta	Christiana	1973-05-22	F	Y	No usual address (Tas.)	9494	null	1999-08-16
24248	Krone	Stacia	Bianca	1957-06-22	F	Y	Castle Hill (NSW)	2154	null	2012-06-12
24249	Hafer	Lou	Lizabeth	1967-12-18	F	Y	Attwood	3049	null	2012-12-06
24250	Brubaker	Kristopher	Rodney	1934-03-18	M	N	Sunbury	3429	null	2002-07-23
24251	Rue	Kate	Francine	1987-06-24	F	Y	Seaford (Vic.)	3198	null	2006-11-10
24252	Branham	Clay	Solomon	1944-08-11	M	Y	Applecross	6153	null	2011-10-13
24253	Moffett	Marvel	Elda	1950-04-11	F	Y	Wembley Downs	6019	null	2017-08-02
24254	Flemming	Cherise	Zenaida	1958-01-09	F	Y	Canada	International	null	2002-02-01
24255	Lemay	Haywood	Jefferey	1983-05-12	M	Y	Canada	International	null	2016-04-12
24256	Coe	Werner	Jackie	1940-08-07	M	Y	The Rock	2655	null	2006-01-08
24257	Auerbach	Jacquline	Imogene	1957-12-27	F	Y	Holland Park West	4121	null	2007-10-13
24258	Piazza	Elenor	Robyn	1987-10-20	F	Y	Abbotsford (NSW)	2046	null	2015-12-02
24259	Halloran	Marian	Lena	2012-07-03	F	Y	Liberia	International	null	2016-01-21
24260	Byron	Giselle	Christiane	1945-08-23	F	Y	Deer Park	3023	null	2003-10-01
24261	Tillery	Kelley	Helen	1942-07-06	F	Y	Kiara	6054	null	2002-03-19
24262	Meador	Ezequiel	Monroe	1963-07-23	M	Y	Logan Reserve	4133	null	2005-04-27
24263	Macdonald	Mel	Billy	1932-07-24	M	Y	Ashcroft	2168	null	2000-10-22
24264	Theisen	Stevie	Johnie	1947-04-24	M	Y	Hungary	International	null	1999-05-16
24265	Wieland	Debby	Evangeline	1943-11-03	F	Y	Green Fields	5107	null	2012-04-23
24266	Deans	Reyes	Fernando	1954-06-01	M	N	Ryde	2112	null	2018-08-13
24267	Terrell	Domingo	Giuseppe	2003-02-27	M	Y	Estonia	International	null	2011-07-06
24268	Stocker	Vergie	Maranda	2013-05-06	F	Y	Oatley	2223	null	2018-07-13
24269	Beaird	Chrissy	Loren	2004-05-26	F	Y	Georgia	International	null	2018-09-04
24270	Savage	Vernie	Leandra	1992-08-27	F	Y	Moonah	7009	null	2010-04-03
24271	Pang	Robin	Ben	1978-06-01	M	Y	Kotara South	2289	null	2000-08-01
24272	Brashear	Alva	Maria	1971-12-25	M	Y	Myanmar/Burma	International	null	2013-03-11
24273	Ainsworth	Scottie	Stanley	1999-05-17	M	Y	Carole Park	4300	null	2004-07-03
24274	Forster	Sammy	Alejandro	1994-02-04	M	Y	Penshurst (NSW)	2222	null	2004-01-18
24275	Bobo	Mitch	Greg	1993-02-20	M	Y	Garden Suburb	2289	null	2007-02-09
24276	Mee	Alysia	Francis	1959-03-21	F	Y	Caboolture	4510	null	2007-07-16
24277	Orlando	Carlota	Dolly	2012-11-06	F	Y	Arana Hills	4054	null	2016-10-22
24278	Ernest	Enrique	Bob	1985-02-05	M	Y	Hawthorn East	3123	null	2017-07-07
24279	Pledger	Melva	Adina	1953-02-27	F	N	Corlette	2315	null	2016-09-08
24280	Boughton	Amie	Lourdes	1937-04-18	F	N	Melton South	3338	null	2002-02-21
24281	Hadden	Del	Paris	1973-04-01	M	Y	Daisy Hill (Vic.)	3465	null	2009-04-24
24282	Spruill	Mandi	Rosetta	1956-08-02	F	Y	Onkaparinga Hills	5163	null	2010-01-23
24283	Snelson	Cassidy	Liana	1985-12-21	F	Y	Toolondo	3409	null	2014-09-26
24284	Neville	Gregg	Sal	1957-02-02	M	Y	Claremont (WA)	6010	null	2004-03-03
24285	Napolitano	Suzanna	Shelley	1951-09-05	F	Y	Liberia	International	null	2008-03-17
24286	Dickman	Ardis	Christa	1961-09-20	F	Y	Eastern Creek	2766	null	2013-03-20
24287	Pence	Edmond	Jackson	2000-07-25	M	Y	Mosman	2088	null	2009-08-27
24288	Renaud	Eleanore	Pat	1997-06-24	F	Y	Guyana	International	null	2011-02-12
24289	Coulson	Laurence	Harris	1956-01-27	M	N	Doncaster East	3109	null	2018-06-23
24290	Bynum	Roosevelt	Trey	1940-03-13	M	Y	Kedron	4031	null	2000-07-27
24291	Emory	Francisca	Esther	1976-01-06	F	Y	Altona North	3025	null	2018-07-19
24292	Barbee	Jordan	Margot	1938-10-25	F	N	Wangaratta South	3678	null	2006-07-05
24293	Fricke	Fredric	Harvey	1964-06-23	M	Y	Mentone	3194	null	2005-06-27
24294	Close	Houston	Jake	1979-02-26	M	Y	Wanaaring	2840	null	2003-12-03
24295	Hess	Nelson	Roberto	1978-02-25	M	Y	Madagascar	International	null	2008-01-15
24296	Snelling	Leo	Domenic	2006-12-03	M	Y	Lewisham (NSW)	2049	null	2017-06-03
24297	Benge	Felisha	Mina	1976-05-18	F	Y	Plympton	5038	null	2006-03-16
24298	Major	Sylvia	Dionne	1965-11-14	F	Y	Watson	2602	null	2007-01-28
24299	Bolles	Louis	Monty	1985-08-13	M	Y	Carnegie	3163	null	2001-04-24
24300	Kirtley	Teena	Amanda	1975-06-14	F	Y	Diggers Rest	3427	null	2011-07-15
24301	Noles	Oscar	Irvin	1981-11-13	M	Y	Annandale (Qld)	4814	null	2017-11-23
24302	Warrick	Clair	Miquel	1959-08-08	M	Y	Seaforth (NSW)	2092	null	2017-10-20
24303	Mathews	Cedric	Ulysses	1991-10-09	M	Y	Tocumwal	2714	null	2009-01-05
24304	Poulos	Chanel	Adelina	1938-11-20	F	N	Upper Ferntree Gully	3156	null	2005-10-12
24305	Kane	Natividad	Elva	1964-02-17	F	Y	Bondi	2026	null	2012-09-20
24306	Mary	Eve	Mavis	1982-04-04	F	Y	Kingsholme	4208	null	2000-03-12
24307	Everitt	Jess	Donte	1983-11-02	M	Y	Stanbridge	2705	null	2003-08-25
24308	Hylton	Bruno	Leonard	1995-05-07	M	Y	Burua	4680	null	1999-06-06
24309	Kime	Earlene	Martha	1948-04-26	F	Y	Heidelberg Heights	3081	null	2011-02-28
24310	Newell	Armida	Brenna	1971-12-18	F	Y	Hamlyn Heights	3215	null	2009-03-11
24311	Hoyt	Terrence	Moshe	1940-04-04	M	Y	Brompton	5007	null	2008-04-10
24312	Huhn	Latonya	Lorena	1956-02-06	F	Y	Islington	2296	null	2015-10-08
24313	Causey	Ambrose	Jess	1971-05-22	M	Y	Ghana	International	null	2000-06-08
24314	Cutright	Edmundo	Dwayne	1962-12-22	M	Y	Kurunjang	3337	null	2014-09-19
24315	Burnette	Wiley	Julian	1954-03-09	M	Y	Pennant Hills	2120	null	2002-12-05
24316	Scharf	Floy	Imelda	1967-05-01	F	Y	One Mile (Qld)	4305	null	2017-09-26
24317	Wilke	Sydney	Cori	1968-08-25	F	Y	East Melbourne	3002	null	2009-01-10
24318	Seward	Tonya	Lida	1966-01-13	F	N	Reservoir (Vic.)	3073	null	2006-09-09
24319	Shirley	Eliza	Marty	1967-11-15	F	Y	Boambee East	2452	null	2002-11-11
24320	Harold	Benjamin	Moshe	1964-04-12	M	Y	Ropes Crossing	2760	null	2012-12-27
24321	Amidon	Esperanza	Zena	1947-09-20	F	Y	Dawesville	6211	null	2007-12-26
24322	Manfredi	Malinda	Marta	1938-04-13	F	N	Windsor (Qld)	4030	null	2006-02-17
24323	Ralls	Delmar	Alton	1999-09-18	M	Y	Langwarrin	3910	null	2018-04-01
24324	Svendsen	Reginald	Michale	1986-04-12	M	Y	Lilyfield	2040	null	2010-10-26
24325	Bucher	Adalberto	Blair	1982-12-27	M	Y	Tallai	4213	null	2016-11-16
24326	Kravitz	Graig	Michal	1954-10-22	M	Y	Sandstone Point	4511	null	2000-07-09
24327	Starkey	Yolonda	Sandra	1959-05-14	F	N	Eastwood (NSW)	2122	null	2016-03-26
24328	Kong	Dudley	Patrick	1990-03-01	M	Y	Beeliar	6164	null	2004-10-27
24329	Burnell	Hillary	Jacalyn	1966-10-18	F	Y	Bonython	2905	null	2012-10-12
24330	Lamoreaux	Regina	Danelle	1969-12-24	F	Y	Cyprus	International	null	2007-11-16
24331	Labrie	Modesto	Normand	1980-09-21	M	Y	Pitnacree	2323	null	2011-02-14
24332	Pletcher	Lyndsey	Lucile	1979-01-25	F	Y	Baulkham Hills	2153	null	2008-07-14
24333	Gilson	Teressa	Bettye	1966-11-13	F	Y	Junction Village	3977	null	2002-12-08
24334	Altman	Theo	Hung	1977-12-28	M	Y	Cabramatta	2166	null	2003-12-06
24335	Kenney	Fran	Larue	1997-01-19	F	Y	Terara	2540	null	2015-04-10
24336	Dasher	Bobby	Weldon	1937-05-10	M	Y	Bangholme	3175	null	2003-06-12
24337	Hinton	Esperanza	Mollie	1968-06-16	F	Y	Perth (WA)	6000	null	2004-08-04
24338	Gregory	Gordon	Rodney	1993-05-17	M	Y	North Shore (NSW)	2444	null	2010-11-04
24339	Gaylor	Kami	Syble	1945-02-02	F	N	North Rocks	2151	null	2008-05-27
24340	Bever	Concepcion	Tangela	1975-06-04	F	Y	Thailand	International	null	2013-09-11
24341	Record	Elda	Marietta	1993-12-26	F	Y	Oak Valley	4811	null	2003-10-23
24342	Guay	Margarito	Jan	1936-06-25	M	Y	Argentina	International	null	2004-08-26
24343	Bodner	Albert	Stan	1976-03-27	M	Y	Cairnlea	3023	null	2018-09-13
24344	Fasano	Dianne	Edwina	2000-10-08	F	Y	Bonnyrigg Heights	2177	null	2014-04-22
24345	Woodcock	Al	Marcel	1966-08-12	M	Y	Auchenflower	4066	null	2007-11-13
24346	Michalski	Charissa	Tamela	1957-01-18	F	Y	Healy	4825	null	2006-10-24
24347	Rouse	Eunice	Myra	1972-02-23	F	Y	Oakleigh South	3167	null	2018-01-14
24348	Bledsoe	Gaston	Chuck	1984-11-20	M	Y	Lithuania	International	null	2015-08-15
24349	Jantz	Dominique	Erick	1961-11-11	M	Y	Terramungamine	2830	null	1999-07-14
24350	Bartel	Birdie	Thomas	1993-07-20	F	Y	Boomanoomana	2712	null	2014-01-03
24351	Bordeaux	Juliette	Armida	1992-10-11	F	Y	Karloo	6530	null	2018-04-05
24352	Bobb	Leland	Rusty	1960-11-05	M	Y	Frankston North	3200	null	2007-12-13
24353	Paradis	Kathrine	Flossie	1966-04-18	F	Y	Rowville	3178	null	2006-12-27
24354	Travis	Wallace	Andres	1985-06-11	M	Y	Bethungra	2590	null	2002-11-22
24355	Swartz	Jerry	Alva	1953-09-14	M	N	Peakhurst	2210	null	2018-04-14
24356	Work	Anne	Chrystal	1956-12-09	F	Y	Fairfield West	2165	null	2011-11-06
24357	Maul	Danielle	Amie	1950-06-17	F	Y	Broadbeach Waters	4218	null	1999-04-23
24358	Pumphrey	Terrence	Jared	2001-01-10	M	Y	Brazil	International	null	2011-06-11
24359	Kratzer	Danny	Julian	1989-10-18	M	N	Redland Bay	4165	null	2018-12-15
24360	Maciejewski	Mindi	Nidia	1991-01-10	F	Y	Armenia	International	null	2012-04-27
24361	Gunther	Alene	Inge	1945-05-17	F	Y	Upper Ferntree Gully	3156	null	2000-04-17
24362	Ebel	Gracie	Eva	1986-07-04	F	Y	Oakhurst (NSW)	2761	null	2002-06-13
24363	Pearson	Janel	Alaina	1938-09-18	F	Y	Tyabb	3913	null	2001-09-25
24364	Kiker	Kurtis	Shane	1960-12-15	M	Y	Harrison	2914	null	2016-03-13
24365	Le	Dewey	Lacy	1965-07-26	M	Y	Dingley Village	3172	null	2007-11-12
24366	Banister	Rodger	Zackary	1957-03-04	M	Y	Chatswood	2067	null	1999-09-08
24367	Korte	Graham	Luciano	1953-01-19	M	Y	Northam	6401	null	2007-05-05
24368	Alden	Damon	Matthew	1948-02-09	M	Y	Huntleys Point	2111	null	2001-01-14
24369	Metcalf	Magnolia	Abigail	1953-08-13	F	N	Helensburgh	2508	null	2017-04-20
24370	Rolfe	Lorraine	Deidre	1954-05-22	F	Y	Padthaway	5270	null	2011-09-06
24371	Chidester	Chiquita	Augustine	1952-05-16	F	Y	Palmwoods (Qld)	4555	null	2002-03-26
24372	Mccay	Shanda	Garnet	1956-10-03	F	N	Georgia	International	null	2018-04-27
24373	Mckeown	Tarsha	Winifred	1955-08-04	F	Y	Ardross	6153	null	2010-04-19
24374	Poss	Garland	Allan	1946-06-26	M	N	Campbelltown (NSW)	2560	null	2008-12-20
24375	Christianson	Lee	Earnestine	2004-07-07	F	Y	East Victoria Park	6101	null	2009-12-11
24376	Laplante	Gilberto	Sherwood	2002-02-23	M	Y	Moorabbin	3189	null	2009-06-21
24377	Mullins	Marquis	Angel	1995-03-18	M	Y	Northcote	3070	null	2003-06-07
24378	Lister	Ramon	Julian	1962-10-21	M	Y	Banjup	6164	null	2010-08-23
24379	Mcroberts	Deshawn	Dominick	1958-11-05	M	Y	Giralang	2617	null	2012-12-17
24380	Waterbury	Pauline	Sherryl	1967-05-21	F	Y	St George Ranges	6728	null	2005-10-05
24381	Rives	Nathan	Jeremiah	1965-02-03	M	Y	Dunnrock	4740	null	2012-07-05
24382	Hershey	Elijah	Barry	1955-03-17	M	Y	Vietnam	International	null	2011-10-17
24383	Meece	Natividad	Joseph	1960-09-04	F	Y	No usual address (NSW)	9494	null	2010-03-04
24384	Gans	Marcus	Alfredo	1990-07-13	M	Y	Kingswood (SA)	5062	null	2007-09-14
24385	Moeller	Janice	Holli	1989-03-13	F	Y	Wurtulla	4575	null	2012-11-26
24386	Friesen	Monique	Lucille	1938-12-24	F	N	Hassall Grove	2761	null	2004-09-23
24387	Lloyd	Marlys	Christine	1957-05-06	F	Y	Footscray	3011	null	2010-12-20
24388	Boudreaux	Lynne	Sibyl	1993-12-10	F	Y	Forestdale	4118	null	2012-10-03
24389	Maus	Bert	Eduardo	1941-10-23	M	N	Rutherford	2320	null	2002-05-28
24390	Robey	Chi	Loren	1969-02-22	M	Y	Russell Vale	2517	null	2009-01-11
24391	Nave	Latanya	Brandie	1932-02-24	F	Y	Hampstead Gardens	5086	null	2001-12-10
24392	Cahill	Renato	Domenic	1975-05-07	M	Y	Frankston	3199	null	2007-07-28
24393	Rhode	Sheila	Carolann	1956-04-06	F	Y	Kingsford (NSW)	2032	null	2018-07-11
24394	Goyette	Toya	Mercy	1951-08-20	F	Y	North Geelong	3215	null	2012-03-02
24395	Herrell	Kristofer	Chester	1963-03-03	M	Y	Warmun	6743	null	2015-01-10
24396	Wideman	Lidia	Karin	1961-03-06	F	Y	Hungary	International	null	2005-10-24
24397	Grable	Era	Rene	1951-06-26	F	Y	Wistow	5251	null	2018-08-20
24398	Vick	Marquita	Ione	1940-05-09	F	Y	Clovelly	2031	null	2002-04-10
24399	Conant	Autumn	Donita	1940-11-09	F	Y	Branyan	4670	null	2006-06-15
24400	Melvin	Michel	Tracey	1988-04-19	M	Y	Pakistan	International	null	2010-04-25
24401	Pereira	Iliana	Marion	1988-07-04	F	Y	Coburg	3058	null	2017-03-20
24402	Bass	Harriet	Suzie	1963-07-01	F	Y	Thora	2454	null	2002-08-28
24403	Marsden	Adan	Boyd	1949-02-20	M	N	Timor Leste	International	null	2013-11-25
24404	Dover	Matt	Gonzalo	1949-11-23	M	Y	Malvern East	3145	null	2010-04-18
24405	Buch	Daria	Monique	1968-04-03	F	Y	Dawes Point	2000	null	2018-11-07
24406	Mower	Vince	Laverne	2006-04-16	M	Y	Ermington	2115	null	2010-09-07
24407	Jenks	Aimee	Gillian	1993-03-18	F	Y	Hackney	5069	null	2003-08-11
24408	Bowker	Tami	Young	1992-01-17	F	Y	Ringwood (Vic.)	3134	null	2005-07-17
24409	Brooke	Vaughn	Rudolf	1935-08-07	M	N	Red Cliffs	3496	null	2002-02-09
24410	Joslin	Jacalyn	Debbie	1967-07-25	F	Y	Greenvale (Vic.)	3059	null	2000-05-26
24411	Warr	Rod	Chester	1948-12-21	M	Y	Dingley Village	3172	null	2011-03-10
24412	Miles	Justine	Leigh	1978-09-02	F	Y	West Wodonga	3690	null	2013-10-09
24413	Crowl	Frederick	Erich	1951-08-13	M	N	Gosnells	6110	null	2013-08-05
24414	Birk	Steven	Hugo	1971-12-26	M	Y	Corindi Beach	2456	null	2009-02-02
24415	Nicoll	Sade	Tori	1992-11-23	F	Y	Netherlands	International	null	1999-12-11
24416	Sternberg	Deshawn	Jonas	1966-01-12	M	Y	Keilor Lodge	3038	null	2005-09-18
24417	Henn	Valerie	Shirley	1967-09-20	F	Y	North Willoughby	2068	null	2005-11-22
24418	Stroud	Coleman	Daren	1978-03-18	M	Y	Smithfield (NSW)	2164	null	2007-11-25
24419	Westbrook	Myron	Jose	1992-08-09	M	Y	Eight Mile Plains	4113	null	2012-02-19
24420	Whitney	Ellsworth	Mitch	1974-06-01	M	Y	Seaford (Vic.)	3198	null	2006-03-13
24421	Philpott	Mariam	Vernice	1943-04-20	F	N	Belconnen	2617	null	2010-11-23
24422	Chesser	Quentin	Bryce	1970-11-17	M	Y	The Gap (Brisbane - Qld)	4061	null	2010-09-12
24423	Kirksey	Jasper	Jerold	1997-11-16	M	Y	Leura	2780	null	2007-01-12
24424	Pepin	Guy	Wilbur	1969-10-01	M	Y	Korora	2450	null	2009-04-06
24425	Mangrum	Olin	Robert	1963-12-17	M	Y	Wyuna (Vic.)	3620	null	2002-03-01
24426	Ballance	Daron	Jackie	1990-11-01	M	N	Wandana Heights	3216	null	2003-05-19
24427	Garrison	Aleta	Lakisha	1948-09-02	F	Y	Norway	International	null	2015-11-20
24428	Laing	Star	Lina	1987-10-05	F	Y	Nericon	2680	null	2006-05-02
24429	Bain	Cameron	Myron	1985-01-14	M	Y	Dandenong South	3175	null	2017-08-11
24430	Carlo	Frank	Stephen	2005-07-06	M	Y	Keilor Lodge	3038	null	2009-11-04
24431	Hardt	Kelley	Hans	1947-12-02	M	Y	Subiaco	6008	null	2004-12-21
24432	Gallup	Roberto	Russell	1949-09-23	M	Y	Wembley	6014	null	1999-04-21
24433	Keener	Liane	Trinidad	2001-01-05	F	Y	Girraween (NSW)	2145	null	2007-12-14
24434	Dupre	Dianna	Jayne	2000-06-07	F	Y	Rydalmere	2116	null	2012-12-08
24435	Lash	Mitchell	Adolfo	1998-09-25	M	Y	East Gosford	2250	null	2016-01-04
24436	Hopwood	Brendon	Roman	1998-04-27	M	Y	Russell Vale	2517	null	2007-02-22
24437	Kingery	Jodi	Juliann	1937-10-28	F	N	Bankstown Aerodrome	2200	null	2005-06-26
24438	Mckeever	Dane	Pablo	1985-01-09	M	Y	O'Sullivan Beach	5166	null	2014-11-22
24439	Weinstock	Anthony	Rob	1964-04-24	M	Y	Bassendean (WA)	6054	null	2011-03-28
24440	Fay	Lorie	Barbra	1980-04-06	F	Y	Eagle Vale	2558	null	1999-07-20
24441	Petrucci	Ed	Frankie	2013-04-06	M	Y	Mount Pritchard	2170	null	2018-04-18
24442	Swingle	Henry	Dexter	1993-03-16	M	Y	Mexico	International	null	2010-02-15
24443	Gast	Jaimie	Wanita	1977-10-07	F	Y	Port Hacking	2229	null	2014-05-20
24444	Green	Tyler	Gino	1999-06-01	M	Y	Queens Park (NSW)	2022	null	2017-03-10
24445	Devries	Velda	Mattie	1988-02-01	F	Y	Stanthorpe	4380	null	2012-03-16
24446	Corso	Garth	Milo	1979-04-08	M	Y	Turkey	International	null	2003-04-19
24447	Higa	Chuck	Hong	1964-01-05	M	Y	Greenacres	5086	null	2013-10-01
24448	Filer	Abraham	Mervin	1944-07-03	M	Y	Brighton East	3187	null	2002-03-04
24449	Crowder	Trinidad	Ivory	1966-11-08	M	Y	Wakefield	2278	null	2009-03-08
24450	Ming	Ronald	Chet	1951-11-17	M	N	Scarborough (WA)	6019	null	2014-08-06
24451	Durocher	Tarsha	Brigette	2001-08-21	F	Y	Geelong	3220	null	2017-02-12
24452	Doria	Eduardo	Domingo	1957-10-08	M	Y	Winchelsea	3241	null	2010-09-16
24453	Larochelle	Arnoldo	Billie	1967-03-04	M	Y	Middle Ridge	4350	null	2003-11-06
24454	Saunders	Clint	Millard	1980-09-10	M	Y	Wedge Island	6044	null	2002-01-23
24455	Westphal	Joetta	Karissa	1945-06-25	F	Y	Narangba	4504	null	2004-10-06
24456	Volpe	Tawanda	Dorothy	1946-05-22	F	Y	Coburg	3058	null	2000-02-05
24457	Cromwell	Ambrose	Edmond	1990-11-05	M	Y	Mango Hill	4509	null	2011-01-24
24458	Cochrane	Leo	Arnulfo	1960-11-09	M	Y	Gymea Bay	2227	null	2002-06-25
24459	Lau	Alphonse	Santos	1952-11-28	M	Y	Rosewater	5013	null	1999-04-24
24460	Mumford	Elyse	Marina	1990-03-01	F	Y	Springwood (NSW)	2777	null	2009-03-09
24461	Ohare	Ken	Kory	2010-04-19	M	Y	Nerang	4211	null	2016-11-12
24462	Paisley	Thomasina	Alesia	1995-12-22	F	Y	Coburg North	3058	null	2002-05-26
24463	Haworth	Julio	Edmond	1997-12-09	M	Y	Meelon	6208	null	2010-02-03
24464	Derose	Aldo	Freeman	1975-01-09	M	Y	Terranora	2486	null	2008-01-05
24465	Lapierre	Casey	Zina	1971-04-23	F	Y	Lyndhurst (Vic.)	3975	null	2018-03-07
24466	Sparks	Zula	Tammie	1997-11-16	F	Y	Eastern Heights	4305	null	2006-02-03
24467	Polito	Celia	Ileana	2000-04-16	F	Y	South Korea	International	null	2004-07-06
24468	Clemmer	Lucretia	Ruby	1981-02-09	F	Y	Ropes Crossing	2760	null	2008-03-24
24469	Dallas	Angeline	Latasha	1988-11-15	F	Y	Timor Leste	International	null	2000-05-20
24470	Petit	Christel	Ninfa	1998-12-05	F	Y	Hillside (Melton - Vic.)	3037	null	2015-11-28
24471	Handley	Kimberly	Almeda	1959-06-01	F	Y	Shell Cove	2529	null	2001-12-09
24472	Hoban	Hector	Daren	1933-12-21	M	Y	Hervey Range (Charters Towers - Qld)	4817	null	2002-09-02
24473	Kellar	Chong	Emerson	1991-05-07	M	Y	China	International	null	2017-11-16
24474	Mele	Teddy	Stanley	1996-05-14	M	Y	North Bendigo	3550	null	2003-01-27
24475	Derrick	Moshe	Robby	1972-03-10	M	Y	Charleville	4470	null	2014-02-26
24476	Rosen	Raymond	Renaldo	1970-02-04	M	N	Austria	International	null	2017-08-01
24477	Sherwood	Augustine	Sal	1979-11-26	M	Y	Mullaway	2456	null	2003-12-27
24478	Ding	Brandi	Tomeka	1965-09-26	F	Y	Clifton Beach (Tas.)	7020	null	2001-10-11
24479	Gough	Philip	Beau	1999-02-16	M	Y	Woodford Island	2463	null	2012-01-05
24480	Hazelton	Eric	Sherwood	1977-11-24	M	Y	Southbank	3006	null	2005-06-11
24481	Hurlburt	Venita	Celina	1948-09-09	F	Y	Albion (Vic.)	3020	null	2002-10-23
24482	Lang	Morton	Ollie	1970-08-21	M	Y	Burundi	International	null	2016-06-17
24483	Ferris	Antonia	Flossie	1985-08-19	F	Y	Piccadilly (WA)	6430	null	2006-10-07
24484	Sharkey	Lyda	Caridad	1962-11-16	F	Y	Prahran	3181	null	2011-07-18
24485	Pace	Mack	Bobby	1978-08-11	M	Y	Eaglemont	3084	null	2003-10-08
24486	Zacharias	Cinthia	Sharla	1958-09-21	F	Y	Bentleigh	3204	null	2008-10-27
24487	Staples	Bernardo	Sherman	1982-02-03	M	Y	Lansvale	2166	null	2018-01-03
24488	Fallon	Bridgette	Kay	1958-04-04	F	Y	Scarborough (WA)	6019	null	2018-02-07
24489	Mahon	Lorinda	Allie	1954-05-18	F	Y	Colombia	International	null	2003-03-22
24490	Mertens	Kurt	Cory	1954-09-03	M	Y	Atwell	6164	null	2011-03-22
24491	Friel	Hulda	Julieta	1986-11-15	F	Y	Martindale	2328	null	2012-07-11
24492	Brent	Bradley	Hugo	1947-12-23	M	N	Picketts Valley	2251	null	2008-03-02
24493	Alt	Iona	Cheri	1989-08-18	F	Y	Schofields	2762	null	2008-10-01
24494	Tarantino	Mirna	Jacklyn	1994-01-08	F	Y	Kilsyth South	3137	null	2005-06-01
24495	Lawless	Roger	Martin	1958-09-05	M	Y	Leichhardt (NSW)	2040	null	2015-07-05
24496	Etheridge	Carleen	Shamika	2008-06-24	F	Y	Cranbourne North	3977	null	2014-05-20
24497	Amundson	Constance	Maryanne	1952-03-20	F	Y	Mount Gravatt East	4122	null	2002-03-01
24498	Birge	Gina	Kenya	1965-09-28	F	Y	Runcorn	4113	null	2015-08-09
24499	Cranston	Connie	Devin	1993-03-03	M	Y	Underdale	5032	null	2008-11-13
24500	Kalb	Lane	Craig	1947-11-28	M	Y	Ashburton	3147	null	2007-03-24
24501	Zirkle	Darwin	Alonso	1997-07-25	M	Y	South Kingsville	3015	null	2007-07-22
24502	Robeson	Kirstin	Suzette	1952-01-05	F	Y	Waikiki	6169	null	2002-06-22
24503	Hubert	Phillis	Myong	1993-07-07	F	Y	Salisbury North	5108	null	2006-09-20
24504	Lambrecht	Gillian	Haydee	1978-07-21	F	Y	West Wodonga	3690	null	2012-08-03
24505	Cummings	Daniel	Dallas	1954-07-02	M	Y	Kurunjang	3337	null	2004-09-11
24506	Washam	Quincy	Shawn	1951-09-16	M	Y	Mill Park	3082	null	2000-07-09
24507	Cartier	Tommy	Henrietta	1968-10-19	F	Y	Tarneit	3029	null	2002-10-24
24508	Rasberry	Rebecca	Kayla	1966-05-17	F	Y	Ducklo	4405	null	2006-10-13
24509	Hindman	Taylor	Hunter	2007-02-23	M	Y	Norman Park	4170	null	2011-11-08
24510	Avis	Julio	Scott	1946-04-03	M	Y	Woodford (Vic.)	3281	null	2011-11-01
24511	Chambers	Precious	Felicita	2003-11-16	F	Y	Dudley Park (WA)	6210	null	2014-02-14
24512	Simons	Zola	Sheri	2000-01-10	F	Y	Mooroolbark	3138	null	2004-08-04
24513	Sewell	Erica	Jena	1955-05-09	F	Y	Baldivis	6171	null	2012-02-28
24514	Hendricks	Kimberly	Norene	1994-06-03	F	Y	East Bendigo	3550	null	2003-12-26
24515	Folk	Cecil	Vicente	1984-05-06	M	Y	Rowville	3178	null	2000-03-05
24516	Lovejoy	Franklin	Russ	1946-01-01	M	Y	New Farm	4005	null	2002-04-28
24517	Mcfalls	Emile	Gregorio	1938-03-17	M	N	Ormeau Hills	4208	null	2004-04-01
24518	Frink	Beverly	Racquel	1950-10-15	F	N	Berwick	3806	null	2013-11-18
24519	Adam	Cordell	Lonny	1982-06-25	M	Y	Wheelers Hill	3150	null	2006-01-13
